NACE Code,NACE Name,EXIOBASE Code,EXIOBASE Name,Year,Unit,AD,AE,AF,AG,AI,AL,AM,AO,AQ,AR,AS,AT,AU,AW,AX,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BV,BW,BY,BZ,CA,CC,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CX,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GG,GH,GI,GL,GM,GN,GP,GQ,GR,GS,GT,GU,GW,GY,HK,HM,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MP,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PR,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SJ,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TF,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,UM,US,UY,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,YT,ZA,ZM,ZW
0124,Growing of pome fruits and stone fruits,p01.d,"Vegetables, fruit, nuts",2019,tCO2e/M€,319.69,335.95,641.29,401.56,401.56,1193.41,641.29,289.91,641.29,401.56,641.29,283.64,1643.38,401.56,1193.41,641.29,1193.41,401.56,641.29,737.73,289.91,514.91,335.95,289.91,289.91,401.56,401.56,641.29,401.56,401.56,1934.03,401.56,641.29,401.56,289.91,1193.41,401.56,1199.87,641.29,289.91,289.91,289.91,873.37,289.91,641.29,401.56,289.91,1344.84,401.56,401.56,401.56,289.91,401.56,641.29,373.82,998.04,706.77,289.91,631.94,401.56,401.56,289.91,401.56,693.93,335.95,289.91,289.91,528.97,289.91,432.15,641.29,401.56,641.29,1193.41,319.69,289.91,645.14,401.56,641.29,401.56,1193.41,289.91,528.97,401.56,289.91,289.91,401.56,289.91,604.24,401.56,401.56,641.29,289.91,401.56,1344.84,641.29,401.56,636.87,401.56,906.87,639.17,1111.93,335.95,1193.41,900.98,289.91,335.95,335.95,1193.41,562.28,1193.41,401.56,335.95,1637.05,289.91,641.29,641.29,641.29,289.91,401.56,641.29,1592.96,335.95,401.56,641.29,641.29,335.95,401.56,873.37,641.29,289.91,289.91,946.95,1180.85,693.78,289.91,289.91,319.69,1193.41,1193.41,401.56,289.91,641.29,1193.41,289.91,641.29,641.29,1344.84,641.29,401.56,289.91,401.56,403.87,289.91,641.29,289.91,881.86,641.29,289.91,289.91,641.29,289.91,641.29,289.91,401.56,788.81,709.82,641.29,641.29,641.29,641.29,335.95,401.56,401.56,641.29,641.29,641.29,641.29,1394.18,401.56,641.29,401.56,335.95,743.59,641.29,401.56,335.95,289.91,748.36,1193.41,1910.46,289.91,335.95,641.29,289.91,289.91,412.11,641.29,289.91,446.33,1193.41,375.39,289.91,562.28,289.91,289.91,401.56,289.91,289.91,401.56,401.56,335.95,289.91,401.56,289.91,289.91,289.91,641.29,641.29,641.29,641.29,641.29,289.91,641.29,1005.03,401.56,641.29,1633.36,289.91,1193.41,289.91,641.29,1230.53,401.56,641.29,562.28,401.56,401.56,401.56,401.56,641.29,641.29,641.29,641.29,335.95,289.91,1026.59,289.91,289.91
0125,Growing of other tree and bush fruits and nuts,p01.d,"Vegetables, fruit, nuts",2019,tCO2e/M€,319.69,335.95,641.29,401.56,401.56,1193.41,641.29,289.91,641.29,401.56,641.29,283.64,1643.38,401.56,1193.41,641.29,1193.41,401.56,641.29,737.73,289.91,514.91,335.95,289.91,289.91,401.56,401.56,641.29,401.56,401.56,1934.03,401.56,641.29,401.56,289.91,1193.41,401.56,1199.87,641.29,289.91,289.91,289.91,873.37,289.91,641.29,401.56,289.91,1344.84,401.56,401.56,401.56,289.91,401.56,641.29,373.82,998.04,706.77,289.91,631.94,401.56,401.56,289.91,401.56,693.93,335.95,289.91,289.91,528.97,289.91,432.15,641.29,401.56,641.29,1193.41,319.69,289.91,645.14,401.56,641.29,401.56,1193.41,289.91,528.97,401.56,289.91,289.91,401.56,289.91,604.24,401.56,401.56,641.29,289.91,401.56,1344.84,641.29,401.56,636.87,401.56,906.87,639.17,1111.93,335.95,1193.41,900.98,289.91,335.95,335.95,1193.41,562.28,1193.41,401.56,335.95,1637.05,289.91,641.29,641.29,641.29,289.91,401.56,641.29,1592.96,335.95,401.56,641.29,641.29,335.95,401.56,873.37,641.29,289.91,289.91,946.95,1180.85,693.78,289.91,289.91,319.69,1193.41,1193.41,401.56,289.91,641.29,1193.41,289.91,641.29,641.29,1344.84,641.29,401.56,289.91,401.56,403.87,289.91,641.29,289.91,881.86,641.29,289.91,289.91,641.29,289.91,641.29,289.91,401.56,788.81,709.82,641.29,641.29,641.29,641.29,335.95,401.56,401.56,641.29,641.29,641.29,641.29,1394.18,401.56,641.29,401.56,335.95,743.59,641.29,401.56,335.95,289.91,748.36,1193.41,1910.46,289.91,335.95,641.29,289.91,289.91,412.11,641.29,289.91,446.33,1193.41,375.39,289.91,562.28,289.91,289.91,401.56,289.91,289.91,401.56,401.56,335.95,289.91,401.56,289.91,289.91,289.91,641.29,641.29,641.29,641.29,641.29,289.91,641.29,1005.03,401.56,641.29,1633.36,289.91,1193.41,289.91,641.29,1230.53,401.56,641.29,562.28,401.56,401.56,401.56,401.56,641.29,641.29,641.29,641.29,335.95,289.91,1026.59,289.91,289.91
0126,Growing of oleaginous fruits,p01.d,"Vegetables, fruit, nuts",2019,tCO2e/M€,319.69,335.95,641.29,401.56,401.56,1193.41,641.29,289.91,641.29,401.56,641.29,283.64,1643.38,401.56,1193.41,641.29,1193.41,401.56,641.29,737.73,289.91,514.91,335.95,289.91,289.91,401.56,401.56,641.29,401.56,401.56,1934.03,401.56,641.29,401.56,289.91,1193.41,401.56,1199.87,641.29,289.91,289.91,289.91,873.37,289.91,641.29,401.56,289.91,1344.84,401.56,401.56,401.56,289.91,401.56,641.29,373.82,998.04,706.77,289.91,631.94,401.56,401.56,289.91,401.56,693.93,335.95,289.91,289.91,528.97,289.91,432.15,641.29,401.56,641.29,1193.41,319.69,289.91,645.14,401.56,641.29,401.56,1193.41,289.91,528.97,401.56,289.91,289.91,401.56,289.91,604.24,401.56,401.56,641.29,289.91,401.56,1344.84,641.29,401.56,636.87,401.56,906.87,639.17,1111.93,335.95,1193.41,900.98,289.91,335.95,335.95,1193.41,562.28,1193.41,401.56,335.95,1637.05,289.91,641.29,641.29,641.29,289.91,401.56,641.29,1592.96,335.95,401.56,641.29,641.29,335.95,401.56,873.37,641.29,289.91,289.91,946.95,1180.85,693.78,289.91,289.91,319.69,1193.41,1193.41,401.56,289.91,641.29,1193.41,289.91,641.29,641.29,1344.84,641.29,401.56,289.91,401.56,403.87,289.91,641.29,289.91,881.86,641.29,289.91,289.91,641.29,289.91,641.29,289.91,401.56,788.81,709.82,641.29,641.29,641.29,641.29,335.95,401.56,401.56,641.29,641.29,641.29,641.29,1394.18,401.56,641.29,401.56,335.95,743.59,641.29,401.56,335.95,289.91,748.36,1193.41,1910.46,289.91,335.95,641.29,289.91,289.91,412.11,641.29,289.91,446.33,1193.41,375.39,289.91,562.28,289.91,289.91,401.56,289.91,289.91,401.56,401.56,335.95,289.91,401.56,289.91,289.91,289.91,641.29,641.29,641.29,641.29,641.29,289.91,641.29,1005.03,401.56,641.29,1633.36,289.91,1193.41,289.91,641.29,1230.53,401.56,641.29,562.28,401.56,401.56,401.56,401.56,641.29,641.29,641.29,641.29,335.95,289.91,1026.59,289.91,289.91
0127,Growing of beverage crops,p01.d,"Vegetables, fruit, nuts",2019,tCO2e/M€,319.69,335.95,641.29,401.56,401.56,1193.41,641.29,289.91,641.29,401.56,641.29,283.64,1643.38,401.56,1193.41,641.29,1193.41,401.56,641.29,737.73,289.91,514.91,335.95,289.91,289.91,401.56,401.56,641.29,401.56,401.56,1934.03,401.56,641.29,401.56,289.91,1193.41,401.56,1199.87,641.29,289.91,289.91,289.91,873.37,289.91,641.29,401.56,289.91,1344.84,401.56,401.56,401.56,289.91,401.56,641.29,373.82,998.04,706.77,289.91,631.94,401.56,401.56,289.91,401.56,693.93,335.95,289.91,289.91,528.97,289.91,432.15,641.29,401.56,641.29,1193.41,319.69,289.91,645.14,401.56,641.29,401.56,1193.41,289.91,528.97,401.56,289.91,289.91,401.56,289.91,604.24,401.56,401.56,641.29,289.91,401.56,1344.84,641.29,401.56,636.87,401.56,906.87,639.17,1111.93,335.95,1193.41,900.98,289.91,335.95,335.95,1193.41,562.28,1193.41,401.56,335.95,1637.05,289.91,641.29,641.29,641.29,289.91,401.56,641.29,1592.96,335.95,401.56,641.29,641.29,335.95,401.56,873.37,641.29,289.91,289.91,946.95,1180.85,693.78,289.91,289.91,319.69,1193.41,1193.41,401.56,289.91,641.29,1193.41,289.91,641.29,641.29,1344.84,641.29,401.56,289.91,401.56,403.87,289.91,641.29,289.91,881.86,641.29,289.91,289.91,641.29,289.91,641.29,289.91,401.56,788.81,709.82,641.29,641.29,641.29,641.29,335.95,401.56,401.56,641.29,641.29,641.29,641.29,1394.18,401.56,641.29,401.56,335.95,743.59,641.29,401.56,335.95,289.91,748.36,1193.41,1910.46,289.91,335.95,641.29,289.91,289.91,412.11,641.29,289.91,446.33,1193.41,375.39,289.91,562.28,289.91,289.91,401.56,289.91,289.91,401.56,401.56,335.95,289.91,401.56,289.91,289.91,289.91,641.29,641.29,641.29,641.29,641.29,289.91,641.29,1005.03,401.56,641.29,1633.36,289.91,1193.41,289.91,641.29,1230.53,401.56,641.29,562.28,401.56,401.56,401.56,401.56,641.29,641.29,641.29,641.29,335.95,289.91,1026.59,289.91,289.91
0128,"Growing of spices, aromatic, drug and pharmaceutical crops",p01.d,"Vegetables, fruit, nuts",2019,tCO2e/M€,319.69,335.95,641.29,401.56,401.56,1193.41,641.29,289.91,641.29,401.56,641.29,283.64,1643.38,401.56,1193.41,641.29,1193.41,401.56,641.29,737.73,289.91,514.91,335.95,289.91,289.91,401.56,401.56,641.29,401.56,401.56,1934.03,401.56,641.29,401.56,289.91,1193.41,401.56,1199.87,641.29,289.91,289.91,289.91,873.37,289.91,641.29,401.56,289.91,1344.84,401.56,401.56,401.56,289.91,401.56,641.29,373.82,998.04,706.77,289.91,631.94,401.56,401.56,289.91,401.56,693.93,335.95,289.91,289.91,528.97,289.91,432.15,641.29,401.56,641.29,1193.41,319.69,289.91,645.14,401.56,641.29,401.56,1193.41,289.91,528.97,401.56,289.91,289.91,401.56,289.91,604.24,401.56,401.56,641.29,289.91,401.56,1344.84,641.29,401.56,636.87,401.56,906.87,639.17,1111.93,335.95,1193.41,900.98,289.91,335.95,335.95,1193.41,562.28,1193.41,401.56,335.95,1637.05,289.91,641.29,641.29,641.29,289.91,401.56,641.29,1592.96,335.95,401.56,641.29,641.29,335.95,401.56,873.37,641.29,289.91,289.91,946.95,1180.85,693.78,289.91,289.91,319.69,1193.41,1193.41,401.56,289.91,641.29,1193.41,289.91,641.29,641.29,1344.84,641.29,401.56,289.91,401.56,403.87,289.91,641.29,289.91,881.86,641.29,289.91,289.91,641.29,289.91,641.29,289.91,401.56,788.81,709.82,641.29,641.29,641.29,641.29,335.95,401.56,401.56,641.29,641.29,641.29,641.29,1394.18,401.56,641.29,401.56,335.95,743.59,641.29,401.56,335.95,289.91,748.36,1193.41,1910.46,289.91,335.95,641.29,289.91,289.91,412.11,641.29,289.91,446.33,1193.41,375.39,289.91,562.28,289.91,289.91,401.56,289.91,289.91,401.56,401.56,335.95,289.91,401.56,289.91,289.91,289.91,641.29,641.29,641.29,641.29,641.29,289.91,641.29,1005.03,401.56,641.29,1633.36,289.91,1193.41,289.91,641.29,1230.53,401.56,641.29,562.28,401.56,401.56,401.56,401.56,641.29,641.29,641.29,641.29,335.95,289.91,1026.59,289.91,289.91
0129,Growing of other perennial crops,S1,"Agriculture, hunting, forestry & fishing",2019,tCO2e/M€,1442.11,1755.68,2745.72,2791.10,2791.10,2307.98,2745.72,2154.23,2745.72,2791.10,2745.72,1410.99,3651.41,2791.10,2307.98,2745.72,2307.98,2791.10,2745.72,1474.76,2154.23,2246.16,1755.68,2154.23,2154.23,2791.10,2791.10,2745.72,2791.10,2791.10,5457.83,2791.10,2745.72,2791.10,2154.23,2307.98,2791.10,1678.50,2745.72,2154.23,2154.23,2154.23,899.85,2154.23,2745.72,2791.10,2154.23,1548.45,2791.10,2791.10,2791.10,2154.23,2791.10,2745.72,1807.27,1303.92,2059.45,2154.23,1519.93,2791.10,2791.10,2154.23,2791.10,1892.97,1755.68,2154.23,2154.23,1287.72,2154.23,972.15,2745.72,2791.10,2745.72,2307.98,1442.11,2154.23,2248.87,2791.10,2745.72,2791.10,2307.98,2154.23,1287.72,2791.10,2154.23,2154.23,2791.10,2154.23,1395.55,2791.10,2791.10,2745.72,2154.23,2791.10,1548.45,2745.72,2791.10,1081.76,2791.10,1256.81,1959.20,4500.92,1755.68,2307.98,2342.11,2154.23,1755.68,1755.68,2307.98,1084.09,2307.98,2791.10,1755.68,1847.10,2154.23,2745.72,2745.72,2745.72,2154.23,2791.10,2745.72,2495.59,1755.68,2791.10,2745.72,2745.72,1755.68,2791.10,899.85,2745.72,2154.23,2154.23,2005.16,2254.20,1723.47,2154.23,2154.23,1442.11,2307.98,2307.98,2791.10,2154.23,2745.72,2307.98,2154.23,2745.72,2745.72,1548.45,2745.72,2791.10,2154.23,2791.10,846.31,2154.23,2745.72,2154.23,2539.67,2745.72,2154.23,2154.23,2745.72,2154.23,2745.72,2154.23,2791.10,1239.10,685.50,2745.72,2745.72,2745.72,2745.72,1755.68,2791.10,2791.10,2745.72,2745.72,2745.72,2745.72,3255.66,2791.10,2745.72,2791.10,1755.68,1446.72,2745.72,2791.10,1755.68,2154.23,1825.07,2307.98,2727.41,2154.23,1755.68,2745.72,2154.23,2154.23,923.30,2745.72,2154.23,1448.15,2307.98,1306.49,2154.23,1084.09,2154.23,2154.23,2791.10,2154.23,2154.23,2791.10,2791.10,1755.68,2154.23,2791.10,2154.23,2154.23,2154.23,2745.72,2745.72,2745.72,2745.72,2745.72,2154.23,2745.72,1563.49,2791.10,2745.72,2155.21,2154.23,2307.98,2154.23,2745.72,1973.84,2791.10,2745.72,1084.09,2791.10,2791.10,2791.10,2791.10,2745.72,2745.72,2745.72,2745.72,1755.68,2154.23,3239.21,2154.23,2154.23
0130,Plant propagation,S1,"Agriculture, hunting, forestry & fishing",2019,tCO2e/M€,1442.11,1755.68,2745.72,2791.10,2791.10,2307.98,2745.72,2154.23,2745.72,2791.10,2745.72,1410.99,3651.41,2791.10,2307.98,2745.72,2307.98,2791.10,2745.72,1474.76,2154.23,2246.16,1755.68,2154.23,2154.23,2791.10,2791.10,2745.72,2791.10,2791.10,5457.83,2791.10,2745.72,2791.10,2154.23,2307.98,2791.10,1678.50,2745.72,2154.23,2154.23,2154.23,899.85,2154.23,2745.72,2791.10,2154.23,1548.45,2791.10,2791.10,2791.10,2154.23,2791.10,2745.72,1807.27,1303.92,2059.45,2154.23,1519.93,2791.10,2791.10,2154.23,2791.10,1892.97,1755.68,2154.23,2154.23,1287.72,2154.23,972.15,2745.72,2791.10,2745.72,2307.98,1442.11,2154.23,2248.87,2791.10,2745.72,2791.10,2307.98,2154.23,1287.72,2791.10,2154.23,2154.23,2791.10,2154.23,1395.55,2791.10,2791.10,2745.72,2154.23,2791.10,1548.45,2745.72,2791.10,1081.76,2791.10,1256.81,1959.20,4500.92,1755.68,2307.98,2342.11,2154.23,1755.68,1755.68,2307.98,1084.09,2307.98,2791.10,1755.68,1847.10,2154.23,2745.72,2745.72,2745.72,2154.23,2791.10,2745.72,2495.59,1755.68,2791.10,2745.72,2745.72,1755.68,2791.10,899.85,2745.72,2154.23,2154.23,2005.16,2254.20,1723.47,2154.23,2154.23,1442.11,2307.98,2307.98,2791.10,2154.23,2745.72,2307.98,2154.23,2745.72,2745.72,1548.45,2745.72,2791.10,2154.23,2791.10,846.31,2154.23,2745.72,2154.23,2539.67,2745.72,2154.23,2154.23,2745.72,2154.23,2745.72,2154.23,2791.10,1239.10,685.50,2745.72,2745.72,2745.72,2745.72,1755.68,2791.10,2791.10,2745.72,2745.72,2745.72,2745.72,3255.66,2791.10,2745.72,2791.10,1755.68,1446.72,2745.72,2791.10,1755.68,2154.23,1825.07,2307.98,2727.41,2154.23,1755.68,2745.72,2154.23,2154.23,923.30,2745.72,2154.23,1448.15,2307.98,1306.49,2154.23,1084.09,2154.23,2154.23,2791.10,2154.23,2154.23,2791.10,2791.10,1755.68,2154.23,2791.10,2154.23,2154.23,2154.23,2745.72,2745.72,2745.72,2745.72,2745.72,2154.23,2745.72,1563.49,2791.10,2745.72,2155.21,2154.23,2307.98,2154.23,2745.72,1973.84,2791.10,2745.72,1084.09,2791.10,2791.10,2791.10,2791.10,2745.72,2745.72,2745.72,2745.72,1755.68,2154.23,3239.21,2154.23,2154.23
0141,Raising of dairy cattle,p01.n,Raw milk,2019,tCO2e/M€,2237.51,2628.92,5466.20,6381.40,6381.40,6556.22,5466.20,3089.88,5466.20,6381.40,5466.20,2869.74,8238.25,6381.40,6556.22,5466.20,6556.22,6381.40,5466.20,3566.24,3089.88,2491.74,2628.92,3089.88,3089.88,6381.40,6381.40,5466.20,6381.40,6381.40,9139.43,6381.40,5466.20,6381.40,3089.88,6556.22,6381.40,2020.94,5466.20,3089.88,3089.88,3089.88,2275.17,3089.88,5466.20,6381.40,3089.88,3874.27,6381.40,6381.40,6381.40,3089.88,6381.40,5466.20,3549.69,1732.80,2412.25,3089.88,2853.56,6381.40,6381.40,3089.88,6381.40,3385.76,2628.92,3089.88,3089.88,2768.52,3089.88,1457.95,5466.20,6381.40,5466.20,6556.22,2237.51,3089.88,2733.66,6381.40,5466.20,6381.40,6556.22,3089.88,2768.52,6381.40,3089.88,3089.88,6381.40,3089.88,5223.23,6381.40,6381.40,5466.20,3089.88,6381.40,3874.27,5466.20,6381.40,2048.20,6381.40,2153.42,2921.92,7483.16,2628.92,6556.22,2263.61,3089.88,2628.92,2628.92,6556.22,2628.19,6556.22,6381.40,2628.92,2184.77,3089.88,5466.20,5466.20,5466.20,3089.88,6381.40,5466.20,6394.46,2628.92,6381.40,5466.20,5466.20,2628.92,6381.40,2275.17,5466.20,3089.88,3089.88,3732.90,1760.07,1825.48,3089.88,3089.88,2237.51,6556.22,6556.22,6381.40,3089.88,5466.20,6556.22,3089.88,5466.20,5466.20,3874.27,5466.20,6381.40,3089.88,6381.40,3717.15,3089.88,5466.20,3089.88,2891.69,5466.20,3089.88,3089.88,5466.20,3089.88,5466.20,3089.88,6381.40,1597.28,1407.88,5466.20,5466.20,5466.20,5466.20,2628.92,6381.40,6381.40,5466.20,5466.20,5466.20,5466.20,7495.32,6381.40,5466.20,6381.40,2628.92,2067.22,5466.20,6381.40,2628.92,3089.88,3993.64,6556.22,4740.19,3089.88,2628.92,5466.20,3089.88,3089.88,2197.07,5466.20,3089.88,2166.12,6556.22,1750.39,3089.88,2628.19,3089.88,3089.88,6381.40,3089.88,3089.88,6381.40,6381.40,2628.92,3089.88,6381.40,3089.88,3089.88,3089.88,5466.20,5466.20,5466.20,5466.20,5466.20,3089.88,5466.20,3642.65,6381.40,5466.20,6449.79,3089.88,6556.22,3089.88,5466.20,2228.66,6381.40,5466.20,2628.19,6381.40,6381.40,6381.40,6381.40,5466.20,5466.20,5466.20,5466.20,2628.92,3089.88,3358.26,3089.88,3089.88
0142,Raising of other cattle and buffaloes,p01.i,Cattle,2019,tCO2e/M€,4401.69,5433.35,6798.68,9447.76,9447.76,3550.77,6798.68,20350.93,6798.68,9447.76,6798.68,3102.96,11981.83,9447.76,3550.77,6798.68,3550.77,9447.76,6798.68,3094.90,20350.93,15844.83,5433.35,20350.93,20350.93,9447.76,9447.76,6798.68,9447.76,9447.76,24496.72,9447.76,6798.68,9447.76,20350.93,3550.77,9447.76,4759.60,6798.68,20350.93,20350.93,20350.93,5440.92,20350.93,6798.68,9447.76,20350.93,4677.22,9447.76,9447.76,9447.76,20350.93,9447.76,6798.68,7025.89,4081.79,5640.29,20350.93,3747.23,9447.76,9447.76,20350.93,9447.76,7757.57,5433.35,20350.93,20350.93,9177.25,20350.93,3860.14,6798.68,9447.76,6798.68,3550.77,4401.69,20350.93,5721.24,9447.76,6798.68,9447.76,3550.77,20350.93,9177.25,9447.76,20350.93,20350.93,9447.76,20350.93,4792.45,9447.76,9447.76,6798.68,20350.93,9447.76,4677.22,6798.68,9447.76,2183.89,9447.76,5533.64,5995.11,5959.47,5433.35,3550.77,11459.36,20350.93,5433.35,5433.35,3550.77,2312.88,3550.77,9447.76,5433.35,2081.33,20350.93,6798.68,6798.68,6798.68,20350.93,9447.76,6798.68,4594.35,5433.35,9447.76,6798.68,6798.68,5433.35,9447.76,5440.92,6798.68,20350.93,20350.93,4031.07,6394.52,10153.23,20350.93,20350.93,4401.69,3550.77,3550.77,9447.76,20350.93,6798.68,3550.77,20350.93,6798.68,6798.68,4677.22,6798.68,9447.76,20350.93,9447.76,2899.40,20350.93,6798.68,20350.93,10361.63,6798.68,20350.93,20350.93,6798.68,20350.93,6798.68,20350.93,9447.76,1975.85,2144.12,6798.68,6798.68,6798.68,6798.68,5433.35,9447.76,9447.76,6798.68,6798.68,6798.68,6798.68,6219.61,9447.76,6798.68,9447.76,5433.35,4891.52,6798.68,9447.76,5433.35,20350.93,8484.02,3550.77,6238.40,20350.93,5433.35,6798.68,20350.93,20350.93,7964.25,6798.68,20350.93,4769.15,3550.77,11945.03,20350.93,2312.88,20350.93,20350.93,9447.76,20350.93,20350.93,9447.76,9447.76,5433.35,20350.93,9447.76,20350.93,20350.93,20350.93,6798.68,6798.68,6798.68,6798.68,6798.68,20350.93,6798.68,2178.20,9447.76,6798.68,4729.43,20350.93,3550.77,20350.93,6798.68,3724.80,9447.76,6798.68,2312.88,9447.76,9447.76,9447.76,9447.76,6798.68,6798.68,6798.68,6798.68,5433.35,20350.93,14126.28,20350.93,20350.93
0143,Raising of horses and other equines,p01.m,Animal products nec,2019,tCO2e/M€,7242.40,2784.29,12569.73,6001.01,6001.01,15287.53,12569.73,8312.39,12569.73,6001.01,12569.73,5204.23,3362.77,6001.01,15287.53,12569.73,15287.53,6001.01,12569.73,4898.54,8312.39,1571.14,2784.29,8312.39,8312.39,6001.01,6001.01,12569.73,6001.01,6001.01,1740.27,6001.01,12569.73,6001.01,8312.39,15287.53,6001.01,967.43,12569.73,8312.39,8312.39,8312.39,273.03,8312.39,12569.73,6001.01,8312.39,17403.64,6001.01,6001.01,6001.01,8312.39,6001.01,12569.73,2080.15,1567.06,4679.57,8312.39,1327.65,6001.01,6001.01,8312.39,6001.01,5644.73,2784.29,8312.39,8312.39,3993.70,8312.39,2511.36,12569.73,6001.01,12569.73,15287.53,7242.40,8312.39,5322.39,6001.01,12569.73,6001.01,15287.53,8312.39,3993.70,6001.01,8312.39,8312.39,6001.01,8312.39,4563.33,6001.01,6001.01,12569.73,8312.39,6001.01,17403.64,12569.73,6001.01,1548.31,6001.01,1338.31,923.77,1757.79,2784.29,15287.53,3369.01,8312.39,2784.29,2784.29,15287.53,449.27,15287.53,6001.01,2784.29,3262.55,8312.39,12569.73,12569.73,12569.73,8312.39,6001.01,12569.73,7493.22,2784.29,6001.01,12569.73,12569.73,2784.29,6001.01,273.03,12569.73,8312.39,8312.39,5847.03,3407.50,5705.42,8312.39,8312.39,7242.40,15287.53,15287.53,6001.01,8312.39,12569.73,15287.53,8312.39,12569.73,12569.73,17403.64,12569.73,6001.01,8312.39,6001.01,,8312.39,12569.73,8312.39,885.83,12569.73,8312.39,8312.39,12569.73,8312.39,12569.73,8312.39,6001.01,,598.26,12569.73,12569.73,12569.73,12569.73,2784.29,6001.01,6001.01,12569.73,12569.73,12569.73,12569.73,2029.88,6001.01,12569.73,6001.01,2784.29,1131.72,12569.73,6001.01,2784.29,8312.39,4793.65,15287.53,9357.83,8312.39,2784.29,12569.73,8312.39,8312.39,1487.33,12569.73,8312.39,1076.26,15287.53,1174.28,8312.39,449.27,8312.39,8312.39,6001.01,8312.39,8312.39,6001.01,6001.01,2784.29,8312.39,6001.01,8312.39,8312.39,8312.39,12569.73,12569.73,12569.73,12569.73,12569.73,8312.39,12569.73,951.69,6001.01,12569.73,2386.00,8312.39,15287.53,8312.39,12569.73,3056.42,6001.01,12569.73,449.27,6001.01,6001.01,6001.01,6001.01,12569.73,12569.73,12569.73,12569.73,2784.29,8312.39,4408.08,8312.39,8312.39
0144,Raising of camels and camelids,p01.m,Animal products nec,2019,tCO2e/M€,7242.40,2784.29,12569.73,6001.01,6001.01,15287.53,12569.73,8312.39,12569.73,6001.01,12569.73,5204.23,3362.77,6001.01,15287.53,12569.73,15287.53,6001.01,12569.73,4898.54,8312.39,1571.14,2784.29,8312.39,8312.39,6001.01,6001.01,12569.73,6001.01,6001.01,1740.27,6001.01,12569.73,6001.01,8312.39,15287.53,6001.01,967.43,12569.73,8312.39,8312.39,8312.39,273.03,8312.39,12569.73,6001.01,8312.39,17403.64,6001.01,6001.01,6001.01,8312.39,6001.01,12569.73,2080.15,1567.06,4679.57,8312.39,1327.65,6001.01,6001.01,8312.39,6001.01,5644.73,2784.29,8312.39,8312.39,3993.70,8312.39,2511.36,12569.73,6001.01,12569.73,15287.53,7242.40,8312.39,5322.39,6001.01,12569.73,6001.01,15287.53,8312.39,3993.70,6001.01,8312.39,8312.39,6001.01,8312.39,4563.33,6001.01,6001.01,12569.73,8312.39,6001.01,17403.64,12569.73,6001.01,1548.31,6001.01,1338.31,923.77,1757.79,2784.29,15287.53,3369.01,8312.39,2784.29,2784.29,15287.53,449.27,15287.53,6001.01,2784.29,3262.55,8312.39,12569.73,12569.73,12569.73,8312.39,6001.01,12569.73,7493.22,2784.29,6001.01,12569.73,12569.73,2784.29,6001.01,273.03,12569.73,8312.39,8312.39,5847.03,3407.50,5705.42,8312.39,8312.39,7242.40,15287.53,15287.53,6001.01,8312.39,12569.73,15287.53,8312.39,12569.73,12569.73,17403.64,12569.73,6001.01,8312.39,6001.01,,8312.39,12569.73,8312.39,885.83,12569.73,8312.39,8312.39,12569.73,8312.39,12569.73,8312.39,6001.01,,598.26,12569.73,12569.73,12569.73,12569.73,2784.29,6001.01,6001.01,12569.73,12569.73,12569.73,12569.73,2029.88,6001.01,12569.73,6001.01,2784.29,1131.72,12569.73,6001.01,2784.29,8312.39,4793.65,15287.53,9357.83,8312.39,2784.29,12569.73,8312.39,8312.39,1487.33,12569.73,8312.39,1076.26,15287.53,1174.28,8312.39,449.27,8312.39,8312.39,6001.01,8312.39,8312.39,6001.01,6001.01,2784.29,8312.39,6001.01,8312.39,8312.39,8312.39,12569.73,12569.73,12569.73,12569.73,12569.73,8312.39,12569.73,951.69,6001.01,12569.73,2386.00,8312.39,15287.53,8312.39,12569.73,3056.42,6001.01,12569.73,449.27,6001.01,6001.01,6001.01,6001.01,12569.73,12569.73,12569.73,12569.73,2784.29,8312.39,4408.08,8312.39,8312.39
